Sample	Region	StartPos	EndPos	Length	Missing_Sites	Median_Cov	Mean_Cov	Min_Cov	Max_Cov	Genome_Norm_Cov	cov1x.perc	cov5x.perc	cov8x.perc	cov20x.perc	cov100x.perc	cov250x.perc	bam.mapped.filt.readcount
TP_Discriminatory_SA3_20230502_barcode16.filt	all_13	547326	547880	555	0	65	64.6	31	68	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_14	574423	574940	518	0	40	39	14	42	inf	100	100	100	99.6	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_15	582766	583313	548	0	62	61.1	37	64	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_16	591759	592367	609	0	13	12.7	6	16	inf	100	100	99.3	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_18	619683	620216	534	0	70	68.7	25	72	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_19	623085	623665	581	0	50	49.5	32	52	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_20	648944	649488	545	0	17	16.8	8	20	inf	100	100	100	27.2	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_21	656560	657094	535	0	60	59	37	63	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_22	669846	670421	576	0	50	49.4	16	52	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_23	670741	671254	514	0	66	65.1	38	69	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_24	708212	708839	628	0	51	50.3	29	53	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_26	772599	773181	583	0	39	38.6	18	41	inf	100	100	100	99.7	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_3	779846	780414	569	0	49	48.8	33	51	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_28	858336	858868	533	0	71	69.9	35	73	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_29	873851	874386	536	0	68	67.6	23	71	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_30	884017	884575	559	0	37	36.2	18	39	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_4	887018	887607	590	0	41	41.5	20	44	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_31	890076	890674	599	0	45	44.4	21	47	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_32	915022	915599	578	0	84	83.2	31	88	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_33	915797	916385	589	0	37	36.7	17	40	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_34	916316	916927	612	0	3	6.9	1	40	inf	100	15.2	15.2	13.4	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_33	915797	916385	589	0	37	36.7	17	40	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_34	916316	916927	612	0	3	6.9	1	40	inf	100	15.2	15.2	13.4	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_35	955414	955953	540	0	76	76.1	51	82	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_36	971030	971541	512	0	7	7.5	2	9	inf	100	99.2	47.7	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_37	978193	978721	529	0	7	5.7	1	8	inf	100	59.2	44.2	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_38	997551	998082	532	0	13	13.2	7	15	inf	100	100	99.8	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_39	1009874	1010466	593	0	33	32.4	11	35	inf	100	100	100	99.3	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_40	1019579	1020140	562	0	24	24.1	14	26	inf	100	100	100	99.1	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_41	1034458	1035079	622	0	62	61.4	28	65	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_42	1040128	1040683	556	0	55	53.9	21	57	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_43	1042114	1042699	586	0	53	52.1	27	56	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_44	1049123	1049683	561	0	36	35.3	26	38	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_45	1050866	1051480	615	0	54	53	24	56	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_46	1054544	1055117	574	0	47	46.1	19	50	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_47	1057344	1057901	558	0	97	97.3	58	104	inf	100	100	100	100	45	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_1	1062025	1062596	572	0	13	12.8	5	15	inf	100	100	99.3	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_48	1072022	1072554	533	0	74	72.4	13	79	inf	100	100	100	99.8	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_49	1091737	1092304	568	9	1	1	0	1	inf	98.4	0	0	0	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_50	1103444	1104030	587	0	17	17	6	20	inf	100	100	99.8	0.9	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_51	1104604	1105170	567	0	57	56.3	21	59	inf	100	100	100	100	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_53	1128360	1128923	564	0	48	47.3	4	50	inf	100	99.8	99.8	99.6	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	all_54	1130248	1130843	596	0	34	33.2	15	35	inf	100	100	100	99.7	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	23S_scheme2_a1	235038	235591	554	187	58	37.8	0	61	inf	66.2	66.2	66.2	66.1	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	23S_scheme2_a2	283483	284036	554	186	62	40.7	0	66	inf	66.4	66.2	66.2	66.2	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	23S_scheme1_a1	234889	235403	515	1	60	56.1	0	61	inf	99.8	99.6	97.9	97.3	0	0	3515
TP_Discriminatory_SA3_20230502_barcode16.filt	23S_scheme1_a2	283334	283848	515	0	63	59.8	1	66	inf	100	99.8	99.2	97.3	0	0	3515
TP_Discriminatory_SA3_20230502_barcode17.filt	all_27	6272	6850	579	0	128	126.7	73	133	inf	100	100	100	100	99	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_52	6906	7491	586	0	79	78.7	41	84	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_58	19650	20165	516	0	208	206.2	117	215	inf	100	100	100	100	100	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_62	20302	20891	590	0	85	84.6	22	91	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_70	27662	28203	542	0	67	66.6	33	70	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_17	47737	48285	549	0	143	141.1	76	146	inf	100	100	100	100	99.1	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_25	60976	61550	575	0	72	70.5	43	74	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_55	101570	102136	567	0	165	162.7	108	168	inf	100	100	100	100	100	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_56	106712	107309	598	0	114	112.4	54	121	inf	100	100	100	100	93	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_57	146443	147045	603	0	65	63.6	34	66	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_59	189605	190126	522	0	29	28.7	14	30	inf	100	100	100	99.2	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_60	214607	215180	574	0	91	89.2	41	93	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_61	230092	230674	583	0	43	43.1	28	46	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_63	244634	245242	609	0	136	135.4	80	142	inf	100	100	100	100	99	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_64	253222	253807	586	0	111	110.1	35	115	inf	100	100	100	100	97.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_65	254023	254580	558	0	151	148.7	47	154	inf	100	100	100	100	99.8	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_66	264813	265404	592	0	245	242	144	250	inf	100	100	100	100	100	3.9	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_67	270955	271505	551	551	0	0	0	0	nan	0	0	0	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_68	311821	312449	629	0	182	179.7	74	188	inf	100	100	100	100	99.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_69	321507	322061	555	0	136	133.2	56	141	inf	100	100	100	100	98.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_71	367685	368238	554	2	2	1.9	0	2	inf	99.6	0	0	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_72	372296	372861	566	0	281	276.5	135	290	inf	100	100	100	100	100	95.4	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_72	372296	372861	566	0	281	276.5	135	290	inf	100	100	100	100	100	95.4	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_73	375373	375947	575	0	61	59.9	29	63	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_5	415556	416117	562	0	89	87.7	61	91	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_6	453934	454454	521	0	198	195.9	112	203	inf	100	100	100	100	100	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_7	460040	460586	547	0	147	144.2	81	151	inf	100	100	100	100	99.1	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_8	489164	489713	550	0	144	141.6	48	147	inf	100	100	100	100	99.3	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_9	500506	501028	523	0	136	134	50	141	inf	100	100	100	100	99.4	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_10	507770	508318	549	0	195	193	82	202	inf	100	100	100	100	99.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_11	513029	513561	533	0	25	24.4	13	26	inf	100	100	100	97.9	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_12	528510	529114	605	0	173	170.5	110	178	inf	100	100	100	100	100	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_13	547326	547880	555	0	130	127.9	61	134	inf	100	100	100	100	98.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_14	574423	574940	518	0	78	76.6	33	80	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_15	582766	583313	548	0	187	184.2	93	192	inf	100	100	100	100	99.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_16	591759	592367	609	0	36	36	20	40	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_18	619683	620216	534	0	195	192.6	58	201	inf	100	100	100	100	99.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_19	623085	623665	581	0	113	111.2	71	116	inf	100	100	100	100	96.4	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_20	648944	649488	545	0	26	25.6	11	27	inf	100	100	100	98.3	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_21	656560	657094	535	0	146	144.6	91	150	inf	100	100	100	100	99.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_22	669846	670421	576	0	103	101.9	38	106	inf	100	100	100	100	85.8	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_23	670741	671254	514	0	124	122.9	45	128	inf	100	100	100	100	98.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_24	708212	708839	628	0	136	134.7	73	142	inf	100	100	100	100	99.7	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_26	772599	773181	583	0	72	70.9	47	74	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_3	779846	780414	569	0	117	115.5	80	120	inf	100	100	100	100	97.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_28	858336	858868	533	0	143	141	55	147	inf	100	100	100	100	99.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_29	873851	874386	536	0	242.5	239.7	85	247	inf	100	100	100	100	99.8	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_30	884017	884575	559	0	29	28.1	16	29	inf	100	100	100	99.8	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_4	887018	887607	590	0	90	89.5	48	95	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_31	890076	890674	599	0	123	121.5	70	128	inf	100	100	100	100	98.3	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_32	915022	915599	578	0	302	298.6	119	309	inf	100	100	100	100	100	98.4	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_33	915797	916385	589	0	88	87.7	42	106	inf	100	100	100	100	8.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_34	916316	916927	612	0	23	33	14	106	inf	100	100	100	96.7	8.2	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_33	915797	916385	589	0	88	87.7	42	106	inf	100	100	100	100	8.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_34	916316	916927	612	0	23	33	14	106	inf	100	100	100	96.7	8.2	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_35	955414	955953	540	0	229	226.7	138	237	inf	100	100	100	100	100	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_36	971030	971541	512	0	15	14.9	8	16	inf	100	100	100	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_37	978193	978721	529	0	4	3.8	1	5	inf	100	42.5	0	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_38	997551	998082	532	0	15	14.3	9	15	inf	100	100	100	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_39	1009874	1010466	593	0	160	157.9	68	164	inf	100	100	100	100	99.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_40	1019579	1020140	562	0	75	74	45	78	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_41	1034458	1035079	622	0	305	300.6	149	311	inf	100	100	100	100	100	98.6	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_42	1040128	1040683	556	0	186	183.3	70	189	inf	100	100	100	100	99.5	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_43	1042114	1042699	586	0	93	91.6	53	95	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_44	1049123	1049683	561	0	97	95.8	48	100	inf	100	100	100	100	9.1	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_45	1050866	1051480	615	0	260	255.3	136	267	inf	100	100	100	100	100	82.6	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_46	1054544	1055117	574	0	156	153.9	81	165	inf	100	100	100	100	99	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_47	1057344	1057901	558	0	265	261.5	158	275	inf	100	100	100	100	100	90.3	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_1	1062025	1062596	572	0	18	18.2	7	20	inf	100	100	99.7	33.4	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_48	1072022	1072554	533	0	130	127.3	18	138	inf	100	100	100	99.8	97.6	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_49	1091737	1092304	568	64	1	0.9	0	1	inf	88.7	0	0	0	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_50	1103444	1104030	587	0	52	51.2	27	54	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_51	1104604	1105170	567	0	265	261.8	101	273	inf	100	100	100	100	100	93.3	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_53	1128360	1128923	564	0	139	136.2	21	143	inf	100	100	100	100	98.4	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	all_54	1130248	1130843	596	0	72	70.8	29	75	inf	100	100	100	100	0	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	23S_scheme2_a1	235038	235591	554	187	170	111.8	0	178	inf	66.2	66.2	66.2	66.2	65	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	23S_scheme2_a2	283483	284036	554	184	187	122.7	0	195	inf	66.8	66.2	66.2	66.2	66.2	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	23S_scheme1_a1	234889	235403	515	1	174	165.3	0	178	inf	99.8	99.8	99.8	99.8	95.7	0	9416
TP_Discriminatory_SA3_20230502_barcode17.filt	23S_scheme1_a2	283334	283848	515	0	191	181.1	3	195	inf	100	99.8	99.8	99.8	96.9	0	9416
TP_Discriminatory_SA3_20230502_barcode18.filt	all_27	6272	6850	579	0	159	157	96	164	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_52	6906	7491	586	0	170	169.3	95	178	inf	100	100	100	100	99.7	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_58	19650	20165	516	0	241	238.9	138	250	inf	100	100	100	100	100	2.7	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_62	20302	20891	590	0	86	85.6	24	92	inf	100	100	100	100	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_70	27662	28203	542	0	166	163.3	85	171	inf	100	100	100	100	99.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_17	47737	48285	549	0	187	184.7	97	191	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_25	60976	61550	575	0	83	81.3	38	85	inf	100	100	100	100	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_55	101570	102136	567	0	223	219.9	151	228	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_56	106712	107309	598	0	160.5	157.9	99	167	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_57	146443	147045	603	0	141	139.2	59	144	inf	100	100	100	100	99.2	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_59	189605	190126	522	0	110	108.2	57	113	inf	100	100	100	100	94.4	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_60	214607	215180	574	0	157	154.3	84	161	inf	100	100	100	100	99.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_61	230092	230674	583	0	43	43	25	45	inf	100	100	100	100	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_63	244634	245242	609	0	197	195	126	202	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_64	253222	253807	586	0	147	145.5	38	152	inf	100	100	100	100	99.7	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_65	254023	254580	558	0	175	173	59	179	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_66	264813	265404	592	0	171	169.1	107	176	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_67	270955	271505	551	551	0	0	0	0	nan	0	0	0	0	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_68	311821	312449	629	0	147	145	59	153	inf	100	100	100	100	98.9	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_69	321507	322061	555	0	165	162	73	170	inf	100	100	100	100	99.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_71	367685	368238	554	0	12	12.3	6	13	inf	100	100	99.8	0	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_72	372296	372861	566	0	226	222.1	117	232	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_72	372296	372861	566	0	226	222.1	117	232	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_73	375373	375947	575	0	51	50.3	25	55	inf	100	100	100	100	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_5	415556	416117	562	0	124	123	72	128	inf	100	100	100	100	98.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_6	453934	454454	521	0	243	239.3	108	249	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_7	460040	460586	547	0	209	205.8	112	215	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_8	489164	489713	550	0	196	193	65	202	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_9	500506	501028	523	0	123	121.8	48	126	inf	100	100	100	100	98.7	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_10	507770	508318	549	0	227	225.6	108	237	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_11	513029	513561	533	0	98	96.7	56	101	inf	100	100	100	100	21.6	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_12	528510	529114	605	0	183	180.8	124	188	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_13	547326	547880	555	0	230	226.5	114	236	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_14	574423	574940	518	0	134	131.6	64	140	inf	100	100	100	100	99	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_15	582766	583313	548	0	275	272.2	143	282	inf	100	100	100	100	100	96.2	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_16	591759	592367	609	0	46	44.8	20	53	inf	100	100	100	100	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_18	619683	620216	534	0	334	329.6	147	346	inf	100	100	100	100	100	99.1	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_19	623085	623665	581	0	203	200.7	134	210	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_20	648944	649488	545	0	39	38.6	15	41	inf	100	100	100	99.8	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_21	656560	657094	535	0	244	241	150	250	inf	100	100	100	100	100	3	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_22	669846	670421	576	0	193	190.9	65	199	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_23	670741	671254	514	0	213	210.3	99	218	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_24	708212	708839	628	0	155	153.2	70	161	inf	100	100	100	100	99.5	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_26	772599	773181	583	0	184	181.8	89	189	inf	100	100	100	100	99.7	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_3	779846	780414	569	0	226	222.8	127	231	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_28	858336	858868	533	0	251	247.5	157	258	inf	100	100	100	100	100	56.8	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_29	873851	874386	536	0	313	309.6	134	321	inf	100	100	100	100	100	99.1	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_30	884017	884575	559	0	160	158.3	80	166	inf	100	100	100	100	99.8	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_4	887018	887607	590	0	157	154.8	82	160	inf	100	100	100	100	99.5	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_31	890076	890674	599	0	181	178.3	112	187	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_32	915022	915599	578	0	313	309.1	136	322	inf	100	100	100	100	100	98.8	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_33	915797	916385	589	0	123	122.2	69	135	inf	100	100	100	100	98.1	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_34	916316	916927	612	0	9	23.3	4	135	inf	100	99.8	66.7	15.2	11.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_33	915797	916385	589	0	123	122.2	69	135	inf	100	100	100	100	98.1	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_34	916316	916927	612	0	9	23.3	4	135	inf	100	99.8	66.7	15.2	11.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_35	955414	955953	540	0	293	290.2	193	302	inf	100	100	100	100	100	98.3	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_36	971030	971541	512	0	36	35.9	17	39	inf	100	100	100	99.6	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_37	978193	978721	529	0	11	11	6	13	inf	100	100	97.5	0	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_38	997551	998082	532	0	17	16.9	11	18	inf	100	100	100	0	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_39	1009874	1010466	593	0	126	124.2	44	131	inf	100	100	100	100	98.1	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_40	1019579	1020140	562	0	110	108	49	113	inf	100	100	100	100	95	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_41	1034458	1035079	622	0	237	234.7	122	243	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_42	1040128	1040683	556	0	259	255.5	121	264	inf	100	100	100	100	100	87.1	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_43	1042114	1042699	586	0	120	121.1	74	131	inf	100	100	100	100	98.3	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_44	1049123	1049683	561	0	96	95	52	101	inf	100	100	100	100	3.2	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_45	1050866	1051480	615	0	214	211	127	221	inf	100	100	100	100	100	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_46	1054544	1055117	574	0	158	155.8	60	166	inf	100	100	100	100	99.7	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_47	1057344	1057901	558	0	328	324.4	199	338	inf	100	100	100	100	100	99.3	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_1	1062025	1062596	572	0	25	24.9	11	28	inf	100	100	100	98.1	0	0	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_48	1072022	1072554	533	0	244	240.1	35	262	inf	100	100	100	100	99.6	39	12378
TP_Discriminatory_SA3_20230502_barcode18.filt	all_49	1091737	1092304	568	568	0	0	0	0	nan	0	0	0	0	0	0	12378
